value,country_code,year,month,feature_id
2851.2,MKD,2021,8,7
25.8,MLI,2021,8,7
857.0,MLT,2021,8,7
280.8,MMR,2021,8,7
2745.0,MNE,2021,8,7
281.4,MNG,2021,8,7
58.0,MOZ,2021,8,7
149.7,MRT,2021,8,7
,MSR,2021,8,7
24.3,MUS,2021,8,7
110.8,MWI,2021,8,7
508.4,MYS,2021,8,7
1304.4,NAM,2021,8,7
,NCL,2021,8,7
7.9,NER,2021,8,7
11.7,NGA,2021,8,7
29.8,NIC,2021,8,7
,NIU,2021,8,7
1069.6,NLD,2021,8,7
148.9,NOR,2021,8,7
362.3,NPL,2021,8,7
,NRU,2021,8,7
5.3,NZL,2021,8,7
778.0,OMN,2021,8,7
142.9,OWID_AFR,2021,8,7
221.8,OWID_ASI,2021,8,7
,OWID_CYN,2021,8,7
1688.1,OWID_EUN,2021,8,7
1571.2,OWID_EUR,2021,8,7
,OWID_INT,2021,8,7
1409.8,OWID_KOS,2021,8,7
1638.1,OWID_NAM,2021,8,7
40.0,OWID_OCE,2021,8,7
2602.6,OWID_SAM,2021,8,7
574.0,OWID_WRL,2021,8,7
115.0,PAK,2021,8,7
1611.5,PAN,2021,8,7
,PCN,2021,8,7
5943.2,PER,2021,8,7
301.2,PHL,2021,8,7
,PLW,2021,8,7
21.1,PNG,2021,8,7
1993.4,POL,2021,8,7
1745.0,PRT,2021,8,7
2183.9,PRY,2021,8,7
704.6,PSE,2021,8,7
,PYF,2021,8,7
205.4,QAT,2021,8,7
1807.3,ROU,2021,8,7
1233.7,RUS,2021,8,7
82.0,RWA,2021,8,7
240.9,SAU,2021,8,7
63.0,SDN,2021,8,7
102.6,SEN,2021,8,7
9.3,SGP,2021,8,7
,SLB,2021,8,7
14.9,SLE,2021,8,7
447.6,SLV,2021,8,7
2646.3,SMR,2021,8,7
59.7,SOM,2021,8,7
1055.6,SRB,2021,8,7
10.5,SSD,2021,8,7
165.6,STP,2021,8,7
1218.3,SUR,2021,8,7
2297.9,SVK,2021,8,7
2140.7,SVN,2021,8,7
1446.0,SWE,2021,8,7
939.1,SWZ,2021,8,7
,SXM,2021,8,7
1031.2,SYC,2021,8,7
110.1,SYR,2021,8,7
,TCA,2021,8,7
10.3,TCD,2021,8,7
21.8,TGO,2021,8,7
165.7,THA,2021,8,7
12.8,TJK,2021,8,7
,TKL,2021,8,7
,TKM,2021,8,7
49.9,TLS,2021,8,7
,TON,2021,8,7
919.9,TTO,2021,8,7
1964.8,TUN,2021,8,7
666.8,TUR,2021,8,7
,TUV,2021,8,7
35.0,TWN,2021,8,7
0.8,TZA,2021,8,7
63.9,UGA,2021,8,7
1311.4,UKR,2021,8,7
1730.8,URY,2021,8,7
1925.0,USA,2021,8,7
31.9,UZB,2021,8,7
,VAT,2021,8,7
107.8,VCT,2021,8,7
139.7,VEN,2021,8,7
,VGB,2021,8,7
112.7,VNM,2021,8,7
3.2,VUT,2021,8,7
,WLF,2021,8,7
,WSM,2021,8,7
48.3,YEM,2021,8,7
1370.1,ZAF,2021,8,7
190.4,ZMB,2021,8,7
292.8,ZWE,2021,8,7
,ABW,2021,9,7
180.8,AFG,2021,9,7
45.3,AGO,2021,9,7
,AIA,2021,9,7
939.1,ALB,2021,9,7
1680.6,AND,2021,9,7
209.9,ARE,2021,9,7
2525.5,ARG,2021,9,7
1792.0,ARM,2021,9,7
800.2,ATG,2021,9,7
50.8,AUS,2021,9,7
1217.4,AUT,2021,9,7
638.2,AZE,2021,9,7
3.1,BDI,2021,9,7
2200.9,BEL,2021,9,7
12.8,BEN,2021,9,7
,BES,2021,9,7
8.6,BFA,2021,9,7
165.4,BGD,2021,9,7
3027.8,BGR,2021,9,7
794.5,BHR,2021,9,7
1337.8,BHS,2021,9,7
3249.9,BIH,2021,9,7
438.7,BLR,2021,9,7
1022.4,BLZ,2021,9,7
,BMU,2021,9,7
1583.3,BOL,2021,9,7
2788.6,BRA,2021,9,7
257.2,BRB,2021,9,7
95.1,BRN,2021,9,7
3.8,BTN,2021,9,7
987.8,BWA,2021,9,7
20.3,CAF,2021,9,7
733.3,CAN,2021,9,7
1272.1,CHE,2021,9,7
1950.2,CHL,2021,9,7
3.2,CHN,2021,9,7
23.1,CIV,2021,9,7
53.6,CMR,2021,9,7
11.7,COD,2021,9,7
34.1,COG,2021,9,7
,COK,2021,9,7
2463.6,COL,2021,9,7
165.5,COM,2021,9,7
603.3,CPV,2021,9,7
1242.6,CRI,2021,9,7
657.0,CUB,2021,9,7
,CUW,2021,9,7
,CYM,2021,9,7
616.1,CYP,2021,9,7
2840.1,CZE,2021,9,7
1117.0,DEU,2021,9,7
166.6,DJI,2021,9,7
277.1,DMA,2021,9,7
457.2,DNK,2021,9,7
369.4,DOM,2021,9,7
130.3,DZA,2021,9,7
1831.5,ECU,2021,9,7
166.2,EGY,2021,9,7
11.7,ERI,2021,9,7
1848.6,ESP,2021,9,7
1024.0,EST,2021,9,7
47.4,ETH,2021,9,7
194.5,FIN,2021,9,7
691.1,FJI,2021,9,7
1738.7,FRA,2021,9,7
,FRO,2021,9,7
,FSM,2021,9,7
81.6,GAB,2021,9,7
2009.2,GBR,2021,9,7
2247.9,GEO,2021,9,7
,GGY,2021,9,7
36.4,GHA,2021,9,7
,GIB,2021,9,7
28.1,GIN,2021,9,7
135.9,GMB,2021,9,7
67.0,GNB,2021,9,7
101.4,GNQ,2021,9,7
1429.8,GRC,2021,9,7
1247.6,GRD,2021,9,7
,GRL,2021,9,7
743.2,GTM,2021,9,7
994.5,GUY,2021,9,7
28.2,HKG,2021,9,7
971.6,HND,2021,9,7
2116.8,HRV,2021,9,7
52.9,HTI,2021,9,7
3133.6,HUN,2021,9,7
513.6,IDN,2021,9,7
,IMN,2021,9,7
321.8,IND,2021,9,7
1053.4,IRL,2021,9,7
1416.3,IRN,2021,9,7
540.6,IRQ,2021,9,7
96.1,ISL,2021,9,7
883.0,ISR,2021,9,7
2168.7,ITA,2021,9,7
628.6,JAM,2021,9,7
,JEY,2021,9,7
1043.7,JOR,2021,9,7
140.1,JPN,2021,9,7
837.4,KAZ,2021,9,7
93.2,KEN,2021,9,7
393.3,KGZ,2021,9,7
136.8,KHM,2021,9,7
,KIR,2021,9,7
242.8,KNA,2021,9,7
48.7,KOR,2021,9,7
565.8,KWT,2021,9,7
2.4,LAO,2021,9,7
1229.8,LBN,2021,9,7
55.2,LBR,2021,9,7
668.4,LBY,2021,9,7
1090.0,LCA,2021,9,7
1516.2,LIE,2021,9,7
600.4,LKA,2021,9,7
186.7,LSO,2021,9,7
1856.2,LTU,2021,9,7
1315.3,LUX,2021,9,7
1455.3,LVA,2021,9,7
,MAC,2021,9,7
382.0,MAR,2021,9,7
835.0,MCO,2021,9,7
1684.1,MDA,2021,9,7
33.7,MDG,2021,9,7
424.9,MDV,2021,9,7
2130.4,MEX,2021,9,7
,MHL,2021,9,7
3201.7,MKD,2021,9,7
26.3,MLI,2021,9,7
888.1,MLT,2021,9,7
323.6,MMR,2021,9,7
3061.9,MNE,2021,9,7
383.6,MNG,2021,9,7
59.6,MOZ,2021,9,7
162.3,MRT,2021,9,7
,MSR,2021,9,7
66.0,MUS,2021,9,7
116.1,MWI,2021,9,7
803.5,MYS,2021,9,7
1357.0,NAM,2021,9,7
,NCL,2021,9,7
8.0,NER,2021,9,7
12.9,NGA,2021,9,7
30.4,NIC,2021,9,7
1082.2,NLD,2021,9,7
157.5,NOR,2021,9,7
375.2,NPL,2021,9,7
5.6,NZL,2021,9,7
784.2,OMN,2021,9,7
153.2,OWID_AFR,2021,9,7
240.8,OWID_ASI,2021,9,7
,OWID_CYN,2021,9,7
1724.9,OWID_EUN,2021,9,7
1639.9,OWID_EUR,2021,9,7
,OWID_INT,2021,9,7
1663.3,OWID_KOS,2021,9,7
1779.6,OWID_NAM,2021,9,7
50.7,OWID_OCE,2021,9,7
2659.6,OWID_SAM,2021,9,7
607.5,OWID_WRL,2021,9,7
123.4,PAK,2021,9,7
1649.6,PAN,2021,9,7
,PCN,2021,9,7
5976.3,PER,2021,9,7
344.8,PHL,2021,9,7
,PLW,2021,9,7
25.1,PNG,2021,9,7
2001.5,POL,2021,9,7
1767.8,PRT,2021,9,7
2243.6,PRY,2021,9,7
784.6,PSE,2021,9,7
,PYF,2021,9,7
206.8,QAT,2021,9,7
1936.5,ROU,2021,9,7
1395.0,RUS,2021,9,7
95.9,RWA,2021,9,7
246.6,SAU,2021,9,7
64.6,SDN,2021,9,7
108.0,SEN,2021,9,7
16.1,SGP,2021,9,7
,SLB,2021,9,7
14.9,SLE,2021,9,7
496.1,SLV,2021,9,7
2675.7,SMR,2021,9,7
67.9,SOM,2021,9,7
1191.9,SRB,2021,9,7
11.4,SSD,2021,9,7
223.8,STP,2021,9,7
1493.8,SUR,2021,9,7
2314.2,SVK,2021,9,7
2194.1,SVN,2021,9,7
1463.0,SWE,2021,9,7
1040.6,SWZ,2021,9,7
,SXM,2021,9,7
1132.3,SYC,2021,9,7
123.0,SYR,2021,9,7
,TCA,2021,9,7
10.3,TCD,2021,9,7
27.0,TGO,2021,9,7
239.1,THA,2021,9,7
12.8,TJK,2021,9,7
,TKL,2021,9,7
87.1,TLS,2021,9,7
,TON,2021,9,7
1056.0,TTO,2021,9,7
2085.3,TUN,2021,9,7
753.2,TUR,2021,9,7
,TUV,2021,9,7
35.3,TWN,2021,9,7
0.8,TZA,2021,9,7
67.0,UGA,2021,9,7
1379.9,UKR,2021,9,7
1737.4,URY,2021,9,7
2099.4,USA,2021,9,7
36.5,UZB,2021,9,7
,VAT,2021,9,7
188.7,VCT,2021,9,7
155.7,VEN,2021,9,7
,VGB,2021,9,7
196.6,VNM,2021,9,7
3.2,VUT,2021,9,7
,WLF,2021,9,7
,WSM,2021,9,7
56.4,YEM,2021,9,7
1459.4,ZAF,2021,9,7
192.8,ZMB,2021,9,7
306.3,ZWE,2021,9,7
,ABW,2021,10,7
182.5,AFG,2021,10,7
50.3,AGO,2021,10,7
,AIA,2021,10,7
1012.6,ALB,2021,10,7
1680.6,AND,2021,10,7
213.8,ARE,2021,10,7
2542.1,ARG,2021,10,7
2099.6,ARM,2021,10,7
1033.1,ATG,2021,10,7
66.8,AUS,2021,10,7
1253.2,AUT,2021,10,7
686.8,AZE,2021,10,7
3.1,BDI,2021,10,7
2234.6,BEL,2021,10,7
12.9,BEN,2021,10,7
10.0,BFA,2021,10,7
167.5,BGD,2021,10,7
3461.4,BGR,2021,10,7
796.8,BHR,2021,10,7
1620.0,BHS,2021,10,7
3522.3,BIH,2021,10,7
486.7,BLR,2021,10,7
1212.6,BLZ,2021,10,7
,BMU,2021,10,7
1598.5,BOL,2021,10,7
2838.7,BRA,2021,10,7
524.8,BRB,2021,10,7
194.8,BRN,2021,10,7
3.8,BTN,2021,10,7
1003.7,BWA,2021,10,7
20.3,CAF,2021,10,7
761.9,CAN,2021,10,7
1288.9,CHE,2021,10,7
1963.8,CHL,2021,10,7
3.2,CHN,2021,10,7
25.6,CIV,2021,10,7
61.9,CMR,2021,10,7
11.8,COD,2021,10,7
45.6,COG,2021,10,7
,COK,2021,10,7
2481.7,COL,2021,10,7
165.5,COM,2021,10,7
621.1,CPV,2021,10,7
1367.8,CRI,2021,10,7
726.6,CUB,2021,10,7
,CUW,2021,10,7
,CYM,2021,10,7
638.4,CYP,2021,10,7
2863.1,CZE,2021,10,7
1140.6,DEU,2021,10,7
180.6,DJI,2021,10,7
443.4,DMA,2021,10,7
466.3,DNK,2021,10,7
376.7,DOM,2021,10,7
132.5,DZA,2021,10,7
1842.4,ECU,2021,10,7
177.8,EGY,2021,10,7
12.5,ERI,2021,10,7
1869.0,ESP,2021,10,7
1133.4,EST,2021,10,7
54.6,ETH,2021,10,7
208.7,FIN,2021,10,7
746.5,FJI,2021,10,7
1755.2,FRA,2021,10,7
,FRO,2021,10,7
,FSM,2021,10,7
104.9,GAB,2021,10,7
2064.5,GBR,2021,10,7
2502.9,GEO,2021,10,7
,GGY,2021,10,7
37.0,GHA,2021,10,7
,GIB,2021,10,7
28.5,GIN,2021,10,7
136.7,GMB,2021,10,7
70.0,GNB,2021,10,7
114.5,GNQ,2021,10,7
1528.9,GRC,2021,10,7
1752.0,GRD,2021,10,7
,GRL,2021,10,7
821.5,GTM,2021,10,7
1151.4,GUY,2021,10,7
28.2,HKG,2021,10,7
1017.1,HND,2021,10,7
2246.1,HRV,2021,10,7
57.4,HTI,2021,10,7
3189.6,HUN,2021,10,7
518.7,IDN,2021,10,7
,IMN,2021,10,7
328.5,IND,2021,10,7
1090.9,IRL,2021,10,7
1481.8,IRN,2021,10,7
561.2,IRQ,2021,10,7
96.1,ISL,2021,10,7
919.8,ISR,2021,10,7
2187.2,ITA,2021,10,7
745.6,JAM,2021,10,7
,JEY,2021,10,7
1072.7,JOR,2021,10,7
144.9,JPN,2021,10,7
899.1,KAZ,2021,10,7
95.9,KEN,2021,10,7
402.2,KGZ,2021,10,7
163.6,KHM,2021,10,7
,KIR,2021,10,7
429.5,KNA,2021,10,7
55.2,KOR,2021,10,7
568.6,KWT,2021,10,7
8.3,LAO,2021,10,7
1253.9,LBN,2021,10,7
55.4,LBR,2021,10,7
729.8,LBY,2021,10,7
1377.4,LCA,2021,10,7
1594.6,LIE,2021,10,7
637.6,LKA,2021,10,7
304.8,LSO,2021,10,7
2156.2,LTU,2021,10,7
1327.9,LUX,2021,10,7
1713.0,LVA,2021,10,7
,MAC,2021,10,7
392.6,MAR,2021,10,7
910.9,MCO,2021,10,7
1904.8,MDA,2021,10,7
33.9,MDG,2021,10,7
447.0,MDV,2021,10,7
2210.5,MEX,2021,10,7
,MHL,2021,10,7
3412.9,MKD,2021,10,7
27.0,MLI,2021,10,7
895.9,MLT,2021,10,7
340.2,MMR,2021,10,7
3335.7,MNE,2021,10,7
517.2,MNG,2021,10,7
60.0,MOZ,2021,10,7
166.3,MRT,2021,10,7
,MSR,2021,10,7
130.4,MUS,2021,10,7
117.0,MWI,2021,10,7
879.7,MYS,2021,10,7
1372.8,NAM,2021,10,7
,NCL,2021,10,7
8.4,NER,2021,10,7
13.7,NGA,2021,10,7
31.0,NIC,2021,10,7
1096.1,NLD,2021,10,7
164.7,NOR,2021,10,7
383.8,NPL,2021,10,7
5.8,NZL,2021,10,7
787.0,OMN,2021,10,7
158.7,OWID_AFR,2021,10,7
250.7,OWID_ASI,2021,10,7
,OWID_CYN,2021,10,7
1781.2,OWID_EUN,2021,10,7
1737.9,OWID_EUR,2021,10,7
,OWID_INT,2021,10,7
1676.3,OWID_KOS,2021,10,7
1885.1,OWID_NAM,2021,10,7
64.6,OWID_OCE,2021,10,7
2693.3,OWID_SAM,2021,10,7
633.6,OWID_WRL,2021,10,7
126.3,PAK,2021,10,7
1669.5,PAN,2021,10,7
6001.2,PER,2021,10,7
383.8,PHL,2021,10,7
,PLW,2021,10,7
40.2,PNG,2021,10,7
2033.9,POL,2021,10,7
1785.3,PRT,2021,10,7
2249.8,PRY,2021,10,7
892.8,PSE,2021,10,7
,PYF,2021,10,7
208.2,QAT,2021,10,7
2452.5,ROU,2021,10,7
1589.5,RUS,2021,10,7
100.0,RWA,2021,10,7
248.7,SAU,2021,10,7
69.0,SDN,2021,10,7
109.2,SEN,2021,10,7
64.4,SGP,2021,10,7
,SLB,2021,10,7
14.9,SLE,2021,10,7
554.3,SLV,2021,10,7
2705.1,SMR,2021,10,7
73.8,SOM,2021,10,7
1422.4,SRB,2021,10,7
11.7,SSD,2021,10,7
250.7,STP,2021,10,7
1828.3,SUR,2021,10,7
2380.6,SVK,2021,10,7
2275.4,SVN,2021,10,7
1478.8,SWE,2021,10,7
1059.4,SWZ,2021,10,7
,SXM,2021,10,7
1203.1,SYC,2021,10,7
139.5,SYR,2021,10,7
,TCA,2021,10,7
10.3,TCD,2021,10,7
28.5,TGO,2021,10,7
272.6,THA,2021,10,7
12.8,TJK,2021,10,7
,TKL,2021,10,7
90.8,TLS,2021,10,7
,TON,2021,10,7
1192.8,TTO,2021,10,7
2113.9,TUN,2021,10,7
825.6,TUR,2021,10,7
35.5,TWN,2021,10,7
11.8,TZA,2021,10,7
68.1,UGA,2021,10,7
1636.7,UKR,2021,10,7
1743.7,URY,2021,10,7
2238.9,USA,2021,10,7
38.8,UZB,2021,10,7
,VAT,2021,10,7
593.2,VCT,2021,10,7
169.3,VEN,2021,10,7
,VGB,2021,10,7
223.8,VNM,2021,10,7
3.2,VUT,2021,10,7
,WLF,2021,10,7
,WSM,2021,10,7
61.6,YEM,2021,10,7
1484.8,ZAF,2021,10,7
193.4,ZMB,2021,10,7
309.8,ZWE,2021,10,7
